"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2018",4772.138,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): Total","2018",2142.458,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 1. Managers","2018",87.778,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 2. Professionals","2018",135.062,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2018",154.864,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2018",107.129,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2018",391.719,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2018",395.537,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2018",281.092,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2018",589.277,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): Total","2018",7581.554,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 1. Managers","2018",21.682,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 2. Professionals","2018",108.672,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2018",154.608,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 4. Clerical support workers","2018",157.859,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 5. Service and sales workers","2018",905.301,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2018",715.119,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2018",53.152,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2018",5465.16,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): Total","2018",5609.763,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 1. Managers","2018",5.698,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 2. Professionals","2018",32.06,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2018",43.844,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2018",33.615,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2018",364.613,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2018",375.572,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2018",25.92,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2018",4728.44,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): Total","2018",1971.791,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 1. Managers","2018",15.984,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 2. Professionals","2018",76.612,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2018",110.764,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2018",124.244,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2018",540.688,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2018",339.547,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2018",27.232,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2018",736.72,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): Total","2017",15886.402,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 1. Managers","2017",158.755,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 2. Professionals","2017",328.096,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2017",362.18,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 4. Clerical support workers","2017",320.521,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 5. Service and sales workers","2017",1742.823,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2017",1719,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",731.297,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",10523.73,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): Total","2017",11812.673,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 1. Managers","2017",53.238,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 2. Professionals","2017",117.535,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2017",123.979,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2017",86.618,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2017",779.046,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2017",975.332,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",403.526,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",9273.4,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): Total","2017",4073.728,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 1. Managers","2017",105.517,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 2. Professionals","2017",210.562,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2017",238.201,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2017",233.903,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2017",963.777,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2017",743.668,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",327.77,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",1250.329,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): Total","2017",8360.18,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 1. Managers","2017",135.878,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 2. Professionals","2017",215.978,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2017",219.663,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 4. Clerical support workers","2017",155.387,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 5. Service and sales workers","2017",773.905,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2017",981.059,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",663.3,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",5215.008,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): Total","2017",6243.58,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 1. Managers","2017",46.875,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 2. Professionals","2017",82.82,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2017",81.352,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2017",48.797,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2017",378.683,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2017",580.566,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",369.637,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",4654.85,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): Total","2017",2116.6,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 1. Managers","2017",89.004,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 2. Professionals","2017",133.158,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2017",138.312,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2017",106.59,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2017",395.221,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2017",400.493,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",293.663,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",560.158,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): Total","2017",7526.223,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 1. Managers","2017",22.876,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 2. Professionals","2017",112.118,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2017",142.516,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 4. Clerical support workers","2017",165.135,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 5. Service and sales workers","2017",968.918,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2017",737.94,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",67.997,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",5308.722,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): Total","2017",5569.093,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 1. Managers","2017",6.363,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 2. Professionals","2017",34.715,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2017",42.627,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2017",37.821,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2017",400.362,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2017",394.766,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",33.889,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",4618.551,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): Total","2017",1957.129,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 1. Managers","2017",16.514,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 2. Professionals","2017",77.403,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2017",99.89,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2017",127.313,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2017",568.556,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2017",343.175,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2017",34.108,
