"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 3. Technicians and associate professionals",,"2020",631.321,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 4. Clerical support workers",,"2020",334.612,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 5. Service and sales workers",,"2020",2869.523,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 7. Craft and related trades workers",,"2020",1504.787,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2020",735.501,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2020",8026.52,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): Total",,"2020",7784.24,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 1. Managers",,"2020",119.993,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 2. Professionals",,"2020",464.87,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 3. Technicians and associate professionals",,"2020",444.448,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 4. Clerical support workers",,"2020",289.054,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 5. Service and sales workers",,"2020",1151.091,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 7. Craft and related trades workers",,"2020",1043.548,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2020",702.908,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2020",3568.327,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): Total",,"2020",7051.27,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 1. Managers",,"2020",21.912,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 2. Professionals",,"2020",126.471,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 3. Technicians and associate professionals",,"2020",186.873,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 4. Clerical support workers",,"2020",45.558,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 5. Service and sales workers",,"2020",1718.433,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 7. Craft and related trades workers",,"2020",461.239,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2020",32.593,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2020",4458.192,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): Total",,"2019",15093.195,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 1. Managers",,"2019",148.744,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 2. Professionals",,"2019",591.134,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 3. Technicians and associate professionals",,"2019",689.114,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 4. Clerical support workers",,"2019",333.612,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 5. Service and sales workers",,"2019",2883,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 7. Craft and related trades workers",,"2019",1520.561,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2019",766.506,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2019",8160.523,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): Total",,"2019",7898.012,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 1. Managers",,"2019",126.383,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 2. Professionals",,"2019",463.939,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 3. Technicians and associate professionals",,"2019",482.787,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 4. Clerical support workers",,"2019",287.375,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 5. Service and sales workers",,"2019",1188.421,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 7. Craft and related trades workers",,"2019",1042.753,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2019",730.154,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2019",3576.201,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): Total",,"2019",7195.183,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 1. Managers",,"2019",22.361,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 2. Professionals",,"2019",127.195,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 3. Technicians and associate professionals",,"2019",206.327,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 4. Clerical support workers",,"2019",46.237,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 5. Service and sales workers",,"2019",1694.58,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 7. Craft and related trades workers",,"2019",477.809,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2019",36.352,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2019",4584.322,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): Total",,"2018",14998.071,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 1. Managers",,"2018",148.185,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 2. Professionals",,"2018",577.156,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 3. Technicians and associate professionals",,"2018",699.651,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 4. Clerical support workers",,"2018",326.859,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 5. Service and sales workers",,"2018",2816.106,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 7. Craft and related trades workers",,"2018",1502.68,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2018",753.421,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2018",8174.012,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): Total",,"2018",7836.883,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 1. Managers",,"2018",126.38,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 2. Professionals",,"2018",453.605,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 3. Technicians and associate professionals",,"2018",487.494,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 4. Clerical support workers",,"2018",280.141,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 5. Service and sales workers",,"2018",1190.163,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 7. Craft and related trades workers",,"2018",1035.841,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2018",716.465,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2018",3546.793,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): Total",,"2018",7161.188,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 1. Managers",,"2018",21.804,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 2. Professionals",,"2018",123.551,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 3. Technicians and associate professionals",,"2018",212.157,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 4. Clerical support workers",,"2018",46.718,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 5. Service and sales workers",,"2018",1625.943,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 7. Craft and related trades workers",,"2018",466.839,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2018",36.956,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2018",4627.219,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): Total",,"2017",14843.878,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 1. Managers",,"2017",147.145,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 2. Professionals",,"2017",563.903,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 3. Technicians and associate professionals",,"2017",717.313,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 4. Clerical support workers",,"2017",319.105,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 5. Service and sales workers",,"2017",2745.284,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 7. Craft and related trades workers",,"2017",1500.746,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2017",751.86,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2017",8098.522,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): Total",,"2017",7760.654,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 1. Managers",,"2017",125.979,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 2. Professionals",,"2017",443.835,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 3. Technicians and associate professionals",,"2017",493.803,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 4. Clerical support workers",,"2017",271.951,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 5. Service and sales workers",,"2017",1186.751,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 7. Craft and related trades workers",,"2017",1039.839,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2017",713.861,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2017",3484.634,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): Total",,"2017",7083.224,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 1. Managers",,"2017",21.166,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 2. Professionals",,"2017",120.068,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 3. Technicians and associate professionals",,"2017",223.509,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 4. Clerical support workers",,"2017",47.154,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 5. Service and sales workers",,"2017",1558.533,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 7. Craft and related trades workers",,"2017",460.907,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2017",37.999,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2017",4613.889,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): Total",,"2016",14682.159,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 1. Managers",,"2016",146.048,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 2. Professionals",,"2016",550.077,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 3. Technicians and associate professionals",,"2016",731.994,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 4. Clerical support workers",,"2016",311.285,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 5. Service and sales workers",,"2016",2672.615,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 7. Craft and related trades workers",,"2016",1494.082,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2016",746.612,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Total","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2016",8029.444,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): Total",,"2016",7672.817,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 1. Managers",,"2016",125.418,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 2. Professionals",,"2016",433.328,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 3. Technicians and associate professionals",,"2016",504.475,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 4. Clerical support workers",,"2016",264.065,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 5. Service and sales workers",,"2016",1182.711,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 7. Craft and related trades workers",,"2016",1037.164,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2016",707.6,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Male","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2016",3418.056,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): Total",,"2016",7009.341,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 1. Managers",,"2016",20.63,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 2. Professionals",,"2016",116.749,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 3. Technicians and associate professionals",,"2016",227.519,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 4. Clerical support workers",,"2016",47.22,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 5. Service and sales workers",,"2016",1489.904,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 7. Craft and related trades workers",,"2016",456.919,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 8. Plant and machine operators, and assemblers",,"2016",39.012,
"Korea, Democratic People's Republic of","Employment by sex and occupation -- ILO modelled estimates, Nov. 2023 (thousands)","ILO - Modelled Estimates","Sex: Female","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers",,"2016",4611.389,
